Labels,VMOF  O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

6206.000,-7.38090603E-4,
6207.000,-1.66168160E-4,
6208.000,8.14546802E-5,
6209.000,7.82953357E-5,
6210.00,1.08117133E-3,
6211.000,6.40936196E-5,
6212.000,4.74415487E-4,
6213.000,-1.42530975E-4,
6214.000,8.74062360E-4,
6215.000,2.59739085E-4,
6216.000,1.28521095E-3,
6217.000,4.46016726E-4,
6218.000,7.35714057E-5,
6219.000,4.72849439E-4,
6220.00,1.24405744E-3,
6221.000,-3.33245815E-4,
6222.000,7.00286473E-4,
6223.000,-7.79052847E-4,
6224.000,1.69034651E-3,
6225.000,-5.38089080E-4,
6226.000,-3.26963171E-4,
6227.000,-7.23915116E-4,
6228.000,8.62999645E-4,
6229.000,4.20096658E-5,
6230.00,4.67332502E-5,
6231.000,6.40936196E-5,
6232.000,1.50353450E-3,
6233.000,2.62446956E-5,
6234.000,1.48928608E-3,
6235.000,-4.93978965E-4,
6236.000,4.04451785E-5,
6237.000,1.29468529E-3,
6238.000,8.61462380E-4,
6239.000,6.09344024E-5,
6240.00,9.02519329E-4,
6241.000,-7.75869703E-4,
6242.000,-1.14140581E-4,
6243.000,-3.36402154E-4,
6244.000,6.60785241E-4,
6245.000,-9.49046807E-4,
6246.000,-1.28336003E-4,
6247.000,-9.38000157E-4,
6248.000,-1.12212496E-3,
6249.000,-1.74046945E-4,
6250.00,6.93988928E-4,
6251.000,-1.54982728E-3,
6252.000,-1.17874215E-3,
6253.000,4.83902229E-4,
6254.000,2.30556689E-5,
6255.000,-3.47464142E-4,
6256.000,-1.98022346E-3,
6257.000,-1.32503686E-3,
6258.000,-7.42835749E-4,
6259.000,-5.50678233E-4,
6260.00,-3.53716459E-4,
6261.000,-9.30135197E-4,
6262.000,-1.14414864E-3,
6263.000,2.86590424E-4,
6264.000,3.12095508E-3,
6265.000,-9.67897591E-4,
6266.000,4.83278491E-5,
6267.000,-1.50380103E-4,
6268.000,1.08910305E-3,
6269.000,4.83278491E-5,
6270.00,4.63362929E-4,
6271.000,-1.48786232E-4,
6272.000,2.70786462E-4,
6273.000,2.66030343E-4,
6274.000,1.69825915E-3,
6275.000,-9.28574242E-4,
6276.000,-1.33286475E-3,
6277.000,4.66525089E-4,
6278.000,1.07483810E-3,
6279.000,-7.28690415E-4,
6280.00,6.60815393E-4,
6281.000,2.48691998E-4,
6282.000,4.36042465E-5,
6283.000,-9.30135197E-4,
6284.000,2.09903438E-3,
6285.000,-9.61624086E-4,
6286.000,-1.72453161E-4,
6287.000,6.54488278E-4,
6288.000,-1.52308762E-3,
6289.000,-1.36155330E-4,
6290.00,-9.49016830E-4,
6291.000,2.36049891E-4,
6292.000,-2.14660470E-3,
6293.000,-2.36160541E-3,
6294.000,-1.93470216E-3,
6295.000,7.19767195E-5,
6296.000,-1.34621543E-4,
6297.000,-5.38058986E-4,
6298.000,-5.63267036E-4,
6299.000,-7.33375549E-4,
6300.00,-1.14729907E-3,
6301.000,-7.93196552E-4,
6302.000,1.26937055E-3,
6303.000,2.62929854E-4,
6304.000,2.39210378E-4,
6305.000,-9.19148093E-4,
6306.000,-1.75095163E-3,
6307.000,-1.72581244E-3,
6308.000,7.82652496E-5,
6309.000,-5.72730962E-4,
6310.00,-3.30059411E-4,
6311.000,2.51882680E-4,
6312.000,-2.15444760E-3,
6313.000,-1.74936361E-3,
6314.000,-9.66336753E-4,
6315.000,-7.14484544E-4,
6316.000,-2.14349153E-3,
6317.000,-3.15900630E-4,
6318.000,-9.69488465E-4,
6319.000,4.35741604E-5,
6320.00,8.88290640E-4,
6321.000,4.49208834E-4,
6322.000,1.48297707E-3,
6323.000,1.05586916E-3,
6324.000,4.04451785E-5,
6325.000,-7.14484544E-4,
6326.000,3.41271079E-5,
6327.000,1.09220948E-3,
6328.000,-5.08131983E-4,
6329.000,-1.45658618E-4,
6330.00,-5.25499519E-4,
6331.000,2.42401002E-4,
6332.000,4.88630612E-4,
6333.000,-3.36402154E-4,
6334.000,2.66060437E-4,
6335.000,2.94036618E-5,
6336.000,-9.49016830E-4,
6337.000,7.35413196E-5,
6338.000,2.70786462E-4,
6339.000,1.03373465E-3,
6340.00,1.10487652E-3,
6341.000,-9.31726245E-4,
6342.000,3.88806948E-5,
6343.000,1.07483810E-3,
6344.000,7.04121194E-5,
6345.000,-1.37059204E-3,
6346.000,-3.28496273E-4,
6347.000,2.61334470E-4,
6348.000,-3.47434107E-4,
6349.000,-3.42714746E-4,
6350.00,1.07643649E-3,
6351.000,2.70756369E-4,
6352.000,2.21873110E-4,
6353.000,-9.25452216E-4,
6354.000,-9.52168659E-4,
6355.000,-1.29984308E-3,
6356.000,-2.55134865E-3,
6357.000,8.74092511E-4,
6358.000,4.85498429E-4,
6359.000,-9.58502351E-4,
6360.00,-3.72683251E-4,
6361.000,-1.92215305E-3,
6362.000,2.83429574E-4,
6363.000,6.88475338E-5,
6364.000,8.33008089E-4,
6365.000,-3.11180949E-4,
6366.000,-7.52265682E-4,
6367.000,-1.09223812E-3,
6368.000,-1.57494668E-3,
6369.000,1.68560504E-3,
6370.00,2.06103781E-3,
6371.000,7.03820333E-5,
6372.000,1.47666817E-3,
6373.000,-1.64604426E-4,
6374.000,8.77734346E-5,
6375.000,-1.37809388E-4,
6376.000,1.07800472E-3,
6377.000,6.59218524E-4,
6378.000,-3.34839016E-4,
6379.000,1.47346850E-3,
6380.00,2.91316654E-4,
6381.000,-9.58502351E-4,
6382.000,-3.60058853E-4,
6383.000,4.80739953E-4,
6384.000,-1.70919506E-4,
6385.000,-1.73522101E-3,
6386.000,-1.51993998E-3,
6387.000,-1.36900262E-3,
6388.000,-2.35059462E-3,
6389.000,-7.63257034E-4,
6390.00,-2.34434102E-3,
6391.000,2.61334470E-4,
6392.000,-1.54979737E-3,
6393.000,8.56729923E-4,
6394.000,4.50744701E-4,
6395.000,1.24882429E-3,
6396.000,4.71283391E-4,
6397.000,-5.12879575E-4,
6398.000,-1.18892487E-4,
6399.000,1.04320352E-3,
6400.00,-1.56695402E-4,
6401.000,2.72351783E-4,
6402.000,5.93698460E-5,
6403.000,-5.42806287E-4,
6404.000,-1.35646714E-3,
6405.000,-5.36496635E-4,
6406.000,7.35714057E-5,
6407.000,6.24481007E-4,
6408.000,1.50845677E-4,
6409.000,6.81333884E-4,
6410.00,8.66194838E-4,
6411.000,2.36079984E-4,
6412.000,1.06693676E-3,
6413.000,4.77607828E-4,
6414.000,2.56578438E-4,
6415.000,-7.42835749E-4,
6416.000,4.71253297E-4,
6417.000,-7.53827335E-4,
6418.000,4.71283391E-4,
6419.000,6.84497645E-4,
6420.00,-1.11738394E-3,
6421.000,2.69191049E-4,
6422.000,-7.56980560E-4,
6423.000,-3.41121573E-4,
6424.000,-9.56911419E-4,
6425.000,-7.30222091E-4,
6426.000,1.07643649E-3,
6427.000,-3.80558282E-4,
6428.000,-5.49085846E-4,
6429.000,-5.47493401E-4,
6430.00,6.78170181E-4,
6431.000,8.67762312E-4,
6432.000,8.67732160E-4,
6433.000,1.48297707E-3,
6434.000,3.37076606E-4,
6435.000,-1.35172880E-3,
6436.000,4.38126823E-4,
6437.000,6.75006479E-4,
6438.000,8.61432229E-4,
6439.000,1.46399031E-3,
6440.00,5.77752071E-5,
6441.000,-1.29869804E-4,
6442.000,1.48454681E-3,
6443.000,4.98923655E-5,
6444.000,-5.60142391E-4,
6445.000,4.66525089E-4,
6446.000,2.67655851E-4,
6447.000,-9.99446856E-5,
6448.000,8.70927412E-4,
6449.000,-9.68167151E-5,
6450.00,-1.19290291E-3,
6451.000,6.84467494E-4,
6452.000,4.34964895E-4,
6453.000,-1.31463748E-4,
6454.000,1.71094388E-3,
6455.000,2.07530521E-3,
6456.000,-3.66341032E-4,
6457.000,-1.04636601E-4,
6458.000,7.20068056E-5,
6459.000,2.56608531E-4,
6460.00,8.30193167E-5,
6461.000,5.93397563E-5,
6462.000,-3.50590330E-4,
6463.000,-1.48846375E-4,
6464.000,-3.11180949E-4,
6465.000,-7.33375549E-4,
6466.000,-9.49016830E-4,
6467.000,-2.58900016E-3,
6468.000,-2.34431121E-3,
6469.000,-2.54976354E-3,
6470.00,-2.53098132E-3,
6471.000,-1.17247179E-3,
6472.000,-9.41182079E-4,
6473.000,-1.96770555E-3,
6474.000,-9.44303989E-4,
6475.000,-5.17627108E-4,
6476.000,4.77577705E-4,
6477.000,-5.52270620E-4,
6478.000,-3.22183478E-4,
6479.000,1.06536853E-3,
6480.00,-1.55138609E-3,
6481.000,-3.47434107E-4,
6482.000,6.68679189E-4,
6483.000,-3.63214989E-4,
6484.000,6.93958835E-4,
6485.000,-9.61624086E-4,
6486.000,-9.47455876E-4,
6487.000,-7.41274038E-4,
6488.000,-1.15200970E-3,
6489.000,4.64928948E-4,
6490.00,2.10384093E-3,
6491.000,-7.71154999E-4,
6492.000,-5.39681525E-4,
6493.000,-5.33371756E-4,
6494.000,-1.76194764E-3,
6495.000,2.59739085E-4,
6496.000,2.96042941E-4,
6497.000,-1.36591378E-3,
6498.000,-2.37880927E-3,
6499.000,-2.17330595E-3,
6500.00,-7.45959056E-4,
6501.000,8.46140465E-5,
6502.000,4.35741604E-5,
6503.000,-1.50380103E-4,
6504.000,-1.35013927E-3,
6505.000,-1.74624752E-3,
6506.000,1.09859720E-4,
6507.000,8.50399956E-4,
6508.000,-9.71049303E-4,
6509.000,-3.34808952E-4,
6510.00,-1.15828041E-3,
6511.000,6.72528622E-5,
6512.000,-5.28624398E-4,
6513.000,-3.41151637E-4,
6514.000,-3.74216208E-4,
6515.000,-1.34621543E-4,
6516.000,-3.03334731E-4,
6517.000,4.46016726E-4,
6518.000,1.05903554E-3,
6519.000,-3.41121573E-4,
6520.00,6.84467494E-4,
6521.000,-3.63214989E-4,
6522.000,-1.18892487E-4,
6523.000,-1.33027614E-4,
6524.000,2.47096672E-4,
6525.000,1.45448209E-3,
6526.000,4.90226841E-4,
6527.000,1.27253868E-3,
6528.000,-1.33057692E-4,
6529.000,-1.33133517E-3,
6530.00,-1.48846375E-4,
6531.000,6.87661348E-4,
6532.000,1.27096975E-3,
6533.000,1.67769252E-3,
6534.000,6.40936196E-5,
6535.000,6.43400999E-4,
6536.000,7.04121194E-5,
6537.000,7.35714057E-5,
6538.000,4.47582657E-4,
6539.000,1.49879500E-3,
6540.00,4.74415487E-4,
6541.000,-3.71090195E-4,
6542.000,1.05105355E-4,
6543.000,-1.53723708E-3,
6544.000,-3.71060130E-4,
6545.000,-1.36435439E-3,
6546.000,-5.50678233E-4,
6547.000,-1.17559195E-3,
6548.000,-9.28604219E-4,
6549.000,-5.39651432E-4,
6550.00,-1.34860980E-3,
6551.000,-2.35059462E-3,
6552.000,4.25509323E-4,
6553.000,-1.18892487E-4,
6554.000,6.40936196E-5,
6555.000,6.81364036E-4,
6556.000,-5.39681525E-4,
6557.000,-5.30216901E-4,
6558.000,-1.15200970E-3,
6559.000,-5.44398732E-4,
6560.00,6.65545696E-4,
6561.000,-5.39681525E-4,
6562.000,-4.87668614E-4,
6563.000,-9.39591147E-4,
6564.000,-2.34434102E-3,
6565.000,1.06853514E-3,
6566.000,-1.95195293E-3,
6567.000,-7.28660380E-4,
6568.000,-3.50590330E-4,
6569.000,8.58297339E-4,
6570.00,7.04121194E-5,
6571.000,8.69359937E-4,
6572.000,-3.44307919E-4,
6573.000,-7.45959056E-4,
6574.000,6.82930811E-4,
6575.000,1.68560504E-3,
6576.000,1.48774660E-3,
6577.000,9.04117071E-4,
6578.000,-1.97866606E-3,
6579.000,1.26463373E-3,
6580.00,-9.44303989E-4,
6581.000,2.51852587E-4,
6582.000,1.25672889E-3,
6583.000,-5.30216901E-4,
6584.000,-7.42805714E-4,
6585.000,-1.12368516E-3,
6586.000,1.08907290E-3,
6587.000,2.28193909E-4,
6588.000,-9.58502351E-4,
6589.000,-1.45658618E-4,
6590.00,-5.31779311E-4,
6591.000,-1.35799660E-3,
6592.000,1.02586427E-3,
6593.000,-1.23554128E-4,
6594.000,2.62446956E-5,
6595.000,-7.25506863E-4,
6596.000,-1.34857988E-3,
6597.000,-5.49115881E-4,
6598.000,-9.47455876E-4,
6599.000,6.09344024E-5,
6600.00,4.51687447E-5,
6601.000,1.06220203E-3,
6602.000,5.93397563E-5,
6603.000,4.61796939E-4,
6604.000,1.09223963E-3,
6605.000,-3.09587660E-4,
6606.000,-1.12998637E-3,
6607.000,8.86723050E-4,
6608.000,-1.22020305E-4,
6609.000,-3.47434107E-4,
6610.00,-9.36439144E-4,
6611.000,4.39722848E-4,
6612.000,-2.96823471E-3,
6613.000,-7.42835749E-4,
6614.000,-7.30222091E-4,
6615.000,-1.29869804E-4,
6616.000,6.43400999E-4,
6617.000,2.59739085E-4,
6618.000,-1.51208555E-3,
6619.000,-2.16387701E-3,
6620.00,-7.64848664E-4,
6621.000,-1.52782421E-3,
6622.000,-1.56550459E-3,
6623.000,1.49091613E-3,
6624.000,2.93735757E-5,
6625.000,-3.25369940E-4,
6626.000,-1.45658618E-4,
6627.000,-1.34231185E-3,
6628.000,-9.42743034E-4,
6629.000,-1.40048971E-3,
6630.00,-5.38089080E-4,
6631.000,5.12333587E-4,
6632.000,-1.12842605E-3,
6633.000,-5.25469484E-4,
6634.000,2.53447914E-4,
6635.000,-3.63214989E-4,
6636.000,-1.53408945E-3,
6637.000,-1.53094181E-3,
6638.000,-9.41182079E-4,
6639.000,-1.54194352E-3,
6640.00,-1.14729907E-3,
6641.000,-3.53716459E-4,
6642.000,-5.09724545E-4,
6643.000,-2.34275521E-3,
6644.000,-7.83767493E-4,
6645.000,-3.17493890E-4,
6646.000,2.59739085E-4,
6647.000,-9.58472316E-4,
6648.000,-1.12212496E-3,
6649.000,6.82930811E-4,
6650.00,-7.80584349E-4,
6651.000,-1.25148086E-4,
6652.000,2.84994952E-4,
6653.000,-9.42743034E-4,
6654.000,6.25591420E-5,
6655.000,-1.95824192E-3,
6656.000,-1.63040677E-4,
6657.000,1.07957295E-3,
6658.000,-7.25506863E-4,
6659.000,-1.53507688E-4,
6660.00,-9.25452216E-4,
6661.000,-2.75511853E-3,
6662.000,-1.36215473E-4,
6663.000,-3.44277854E-4,
6664.000,2.75542639E-4,
6665.000,-7.77461275E-4,
6666.000,-2.56073941E-3,
6667.000,-5.39651432E-4,
6668.000,-1.14729907E-3,
6669.000,-1.32344733E-3,
6670.00,2.73917103E-4,
6671.000,-1.53564825E-3,
6672.000,-1.56709331E-3,
6673.000,-1.15704504E-4,
6674.000,-1.35802664E-3,
6675.000,-3.64717911E-4,
6676.000,2.29085074E-3,
6677.000,8.59864755E-4,
6678.000,2.59769178E-4,
6679.000,4.67633363E-5,
6680.00,-5.31779311E-4,
6681.000,1.08117133E-3,
6682.000,4.79143782E-4,
6683.000,5.14568856E-5,
6684.000,6.54428033E-4,
6685.000,-1.36215473E-4,
6686.000,-7.58572249E-4,
6687.000,-1.14729907E-3,
6688.000,-5.31809346E-4,
6689.000,-1.16302096E-3,
6690.00,7.98599649E-5,
6691.000,8.88290640E-4,
6692.000,-5.53832971E-4,
6693.000,-3.36402154E-4,
6694.000,2.61304376E-4,
6695.000,-3.04897956E-4,
6696.000,-2.35059462E-3,
6697.000,-1.38315710E-3,
6698.000,-5.50678233E-4,
6699.000,4.42854711E-4,
6700.00,2.07684678E-3,
6701.000,6.88475338E-5,
6702.000,8.96248966E-4,
6703.000,1.25359115E-3,
6704.000,-9.50607762E-4,
6705.000,6.86064421E-4,
6706.000,2.47096672E-4,
6707.000,-1.33601378E-3,
6708.000,-1.57024071E-3,
6709.000,-5.20782080E-4,
6710.00,1.25832797E-3,
6711.000,-1.71478547E-3,
6712.000,5.78052932E-5,
6713.000,-1.13784766E-3,
6714.000,-1.56709331E-3,
6715.000,-9.08100628E-4,
6716.000,1.06696691E-3,
6717.000,-3.82091210E-4,
6718.000,-1.13940798E-3,
6719.000,4.68121230E-4,
6720.00,-1.39313081E-4,
6721.000,-9.39621124E-4,
6722.000,2.46501804E-5,
6723.000,2.49388628E-3,
6724.000,9.38876939E-4,
6725.000,-3.52153409E-4,
6726.000,-1.23584206E-4,
6727.000,2.81864224E-4,
6728.000,-1.37779323E-4,
6729.000,4.49178740E-4,
6730.00,-3.42714746E-4,
6731.000,6.72528622E-5,
6732.000,-7.45959056E-4,
6733.000,6.76603406E-4,
6734.000,-1.47222425E-4,
6735.000,4.49178740E-4,
6736.000,2.10384093E-3,
6737.000,-7.31813838E-4,
6738.000,6.65515545E-4,
6739.000,2.73947197E-4,
6740.00,-1.15516002E-3,
6741.000,1.47506839E-3,
6742.000,-3.67904053E-4,
6743.000,1.26303465E-3,
6744.000,-1.57338800E-3,
6745.000,1.09226978E-3,
6746.000,2.42401002E-4,
6747.000,-9.38030134E-4,
6748.000,2.99173786E-4,
6749.000,8.66224989E-4,
6750.00,-5.49115881E-4,
6751.000,8.78825202E-4,
6752.000,-1.39343159E-4,
6753.000,4.58634808E-4,
6754.000,4.60200798E-4,
6755.000,-5.45961084E-4,
6756.000,8.75660044E-4,
6757.000,-1.75095163E-3,
6758.000,4.69687249E-4,
6759.000,-7.31813838E-4,
6760.00,4.47582657E-4,
6761.000,-1.54823856E-3,
6762.000,-1.54509104E-3,
6763.000,-3.44247790E-4,
6764.000,-1.16614124E-3,
6765.000,4.63362929E-4,
6766.000,1.07483810E-3,
6767.000,-1.47252504E-4,
6768.000,-1.40906996E-4,
6769.000,2.70786462E-4,
6770.00,-7.41274038E-4,
6771.000,-1.36273494E-3,
6772.000,-5.38089080E-4,
6773.000,-1.51973974E-4,
6774.000,4.60200798E-4,
6775.000,-3.25369940E-4,
6776.000,-5.66421717E-4,
6777.000,-5.25469484E-4,
6778.000,-1.45658618E-4,
6779.000,1.88355357E-3,
6780.00,-7.22353405E-4,
6781.000,-1.74621749E-3,
6782.000,-1.52782421E-3,
6783.000,6.74976327E-4,
6784.000,-3.56902718E-4,
6785.000,-1.75610650E-4,
6786.000,-2.75517837E-3,
6787.000,-1.14255841E-3,
6788.000,-1.74465950E-3,
6789.000,-7.17638119E-4,
6790.00,-3.63184925E-4,
6791.000,-7.50704028E-4,
6792.000,6.44967658E-4,
6793.000,-1.49793527E-3,
6794.000,-5.25499519E-4,
6795.000,-2.17171968E-3,
6796.000,9.04117071E-4,
6797.000,6.24989625E-5,
6798.000,4.47582657E-4,
6799.000,1.06380042E-3,
6800.00,-9.63184983E-4,
6801.000,-7.44397403E-4,
6802.000,-1.37218146E-3,
6803.000,-7.19199888E-4,
6804.000,-1.93943421E-3,
6805.000,-5.12909610E-4,
6806.000,-7.41244003E-4,
6807.000,-1.37844903E-3,
6808.000,-1.25148086E-4,
6809.000,5.78052932E-5,
6810.00,-7.77431240E-4,
6811.000,-9.49046807E-4,
6812.000,4.66525089E-4,
6813.000,-5.47523494E-4,
6814.000,4.72849439E-4,
6815.000,4.27075196E-4,
6816.000,7.16136245E-4,
6817.000,-5.36526670E-4,
6818.000,1.45608187E-3,
6819.000,8.72494886E-4,
6820.00,-9.26983193E-4,
6821.000,2.62899761E-4,
6822.000,2.62899761E-4,
6823.000,2.67655851E-4,
6824.000,8.72494886E-4,
6825.000,5.46160372E-5,
6826.000,2.56578438E-4,
6827.000,-7.45989091E-4,
6828.000,-3.17493890E-4,
6829.000,2.64465052E-4,
6830.00,-1.58289244E-4,
6831.000,6.88174405E-5,
6832.000,4.49178740E-4,
6833.000,8.91486008E-4,
6834.000,-5.75915561E-4,
6835.000,-5.49085846E-4,
6836.000,-7.28660380E-4,
6837.000,2.66060437E-4,
6838.000,-1.97234727E-3,
6839.000,-3.33245815E-4,
6840.00,6.25290486E-5,
6841.000,1.07640633E-3,
6842.000,-1.38948450E-3,
6843.000,8.42472538E-4,
6844.000,4.71283391E-4,
6845.000,8.69359937E-4,
6846.000,4.52340784E-4,
6847.000,1.46715972E-3,
6848.000,6.35537668E-4,
6849.000,-3.25339875E-4,
6850.00,1.49085582E-3,
6851.000,-5.77447820E-4,
6852.000,-1.13313692E-3,
6853.000,8.86753201E-4,
6854.000,4.60230920E-4,
6855.000,1.66975008E-3,
6856.000,1.88355357E-3,
6857.000,-3.31682677E-4,
6858.000,4.80739953E-4,
6859.000,-1.55138609E-3,
6860.00,6.93958835E-4,
6861.000,5.30515026E-5,
6862.000,1.48771633E-3,
6863.000,4.41258657E-4,
6864.000,-1.15669030E-3,
6865.000,-9.99146141E-5,
6866.000,4.61796939E-4,
6867.000,-7.61725474E-4,
6868.000,2.07367283E-3,
6869.000,8.89918476E-4,
6870.00,-3.12774238E-4,
6871.000,2.77107960E-4,
6872.000,6.72528622E-5,
6873.000,1.04480179E-3,
6874.000,-1.45658618E-4,
6875.000,8.94621131E-4,
6876.000,1.87403627E-3,
6877.000,5.93698460E-5,
6878.000,-3.60028789E-4,
6879.000,-9.44334024E-4,
6880.00,2.72381876E-4,
6881.000,-2.54354277E-3,
6882.000,-5.80572290E-4,
6883.000,-8.10261408E-5,
6884.000,-5.61734778E-4,
6885.000,1.89938617E-3,
6886.000,-3.37965292E-4,
6887.000,-1.39104389E-3,
6888.000,-9.39591147E-4,
6889.000,-3.42714746E-4,
6890.00,2.94447440E-4,
6891.000,1.50036474E-3,
6892.000,2.28453008E-3,
6893.000,-9.42743034E-4,
6894.000,2.84994952E-4,
6895.000,-9.63184983E-4,
6896.000,5.02846262E-4,
6897.000,-1.73995527E-3,
6898.000,-1.58289244E-4,
6899.000,-1.13940798E-3,
6900.00,-7.44397403E-4,
6901.000,-1.76662172E-3,
6902.000,-9.56911419E-4,
6903.000,-7.09769200E-4,
6904.000,1.89624378E-3,
6905.000,3.72861323E-5,
6906.000,-5.34934225E-4,
6907.000,-1.74624752E-3,
6908.000,8.47204879E-4,
6909.000,-7.62738127E-5,
6910.00,-1.56709331E-3,
6911.000,2.90969131E-3,
6912.000,-7.28660380E-4,
6913.000,-1.71481550E-3,
6914.000,5.46160372E-5,
6915.000,-2.77236663E-3,
6916.000,-9.36439144E-4,
6917.000,-1.15672022E-3,
6918.000,-3.45840934E-4,
6919.000,-2.11681821E-3,
6920.00,2.64465052E-4,
6921.000,-1.61446849E-4,
6922.000,-7.28630344E-4,
6923.000,-9.42743034E-4,
6924.000,-7.39682349E-4,
6925.000,5.93698460E-5,
6926.000,-1.34621543E-4,
6927.000,2.53417820E-4,
6928.000,-3.44277854E-4,
6929.000,-5.61704743E-4,
6930.00,-9.09691735E-4,
6931.000,1.44814339E-3,
6932.000,-1.74621749E-3,
6933.000,8.58327490E-4,
6934.000,2.48691998E-4,
6935.000,5.10767451E-4,
6936.000,-1.35643722E-3,
6937.000,6.57621655E-4,
6938.000,-7.50673993E-4,
6939.000,2.51882680E-4,
6940.00,8.56699771E-4,
6941.000,-9.83685954E-4,
6942.000,-1.72422430E-3,
6943.000,6.79767109E-4,
6944.000,-7.61725474E-4,
6945.000,4.77547612E-4,
6946.000,2.64495146E-4,
6947.000,-1.42500896E-4,
6948.000,-3.12744174E-4,
6949.000,-7.58572249E-4,
6950.00,4.87034413E-4,
6951.000,8.47234973E-4,
6952.000,2.29245378E-3,
6953.000,1.26777147E-3,
6954.000,2.32919512E-4,
6955.000,-3.52183444E-4,
6956.000,4.79204027E-4,
6957.000,6.56581906E-5,
6958.000,4.67332502E-5,
6959.000,-1.73522101E-3,
6960.00,-1.35805667E-3,
6961.000,-1.13472715E-3,
6962.000,-2.53726193E-3,
6963.000,4.85468336E-4,
6964.000,-1.44094796E-4,
6965.000,-7.63287069E-4,
6966.000,6.72829483E-5,
6967.000,-1.56725466E-4,
6968.000,-5.41213842E-4,
6969.000,-1.98651222E-3,
6970.00,-2.55762902E-3,
6971.000,-1.93625956E-3,
6972.000,-2.55610375E-3,
6973.000,-3.17339227E-3,
6974.000,-1.45658618E-4,
6975.000,-1.32347737E-3,
6976.000,-5.82164619E-4,
6977.000,7.82652496E-5,
6978.000,-1.56665323E-4,
6979.000,1.24088966E-3,
6980.00,-7.49112398E-4,
6981.000,6.78170181E-4,
6982.000,-7.57010595E-4,
6983.000,6.40936196E-5,
6984.000,-1.15041947E-3,
6985.000,-1.97707908E-3,
6986.000,-7.50734063E-4,
6987.000,-9.36469180E-4,
6988.000,4.66525089E-4,
6989.000,-7.45989091E-4,
6990.00,-7.38090603E-4,
6991.000,-1.89543632E-3,
6992.000,-1.57179940E-3,
6993.000,-1.33087757E-4,
6994.000,2.50287325E-4,
6995.000,-1.36215473E-4,
6996.000,-5.30186866E-4,
6997.000,-1.50410182E-4,
6998.000,-1.95039553E-3,
6999.000,1.06063392E-3,
7000.00,4.52280539E-4,
7001.000,2.92851939E-4,
7002.000,-1.72104815E-3,
7003.000,-7.36528949E-4,
7004.000,-5.53832971E-4,
7005.000,4.38126823E-4,
7006.000,-7.58542214E-4,
7007.000,-7.49082363E-4,
7008.000,-1.33445428E-3,
7009.000,-1.39343159E-4,
7010.00,-9.53759591E-4,
7011.000,6.62382110E-4,
7012.000,4.87064535E-4,
7013.000,2.61364563E-4,
7014.000,-1.21990226E-4,
7015.000,2.46501804E-5,
7016.000,1.67135056E-3,
7017.000,8.91486008E-4,
7018.000,2.56548345E-4,
7019.000,2.75542639E-4,
7020.00,-1.58259165E-4,
7021.000,-3.47404042E-4,
7022.000,-1.53723708E-3,
7023.000,4.98087553E-4,
7024.000,8.75690195E-4,
7025.000,2.36049891E-4,
7026.000,-1.54509104E-3,
7027.000,1.63179112E-3,
7028.000,8.70927412E-4,
7029.000,-1.40906996E-4,
7030.00,1.46082090E-3,
7031.000,-5.25469484E-4,
7032.000,2.61304376E-4,
7033.000,-1.51973974E-4,
7034.000,-3.37965292E-4,
7035.000,4.85498429E-4,
7036.000,4.57068818E-4,
7037.000,-3.48997186E-4,
7038.000,-3.39528400E-4,
7039.000,2.61334470E-4,
7040.00,4.35741604E-5,
7041.000,1.91207672E-3,
7042.000,-5.55425358E-4,
7043.000,-1.68652763E-3,
7044.000,-1.53537767E-4,
7045.000,6.48161280E-4,
7046.000,-9.71079338E-4,
7047.000,-7.22353405E-4,
7048.000,6.51324750E-4,
7049.000,8.45637463E-4,
7050.00,-1.14096818E-3,
7051.000,2.70816556E-4,
7052.000,-1.15516002E-3,
7053.000,2.72351783E-4,
7054.000,-1.28305939E-4,
7055.000,4.57038725E-4,
7056.000,-9.27013229E-4,
7057.000,-1.36185394E-4,
7058.000,-1.52004039E-4,
7059.000,-5.56987710E-4,
7060.00,-9.30165232E-4,
7061.000,4.83872136E-4,
7062.000,-1.62980519E-4,
7063.000,-1.13784766E-3,
7064.000,-1.14726904E-3,
7065.000,-1.00412592E-3,
7066.000,-9.17527010E-4,
7067.000,-5.50678233E-4,
7068.000,-1.54197344E-3,
7069.000,-5.33371756E-4,
7070.00,-1.36185394E-4,
7071.000,1.28361175E-3,
7072.000,1.84871804E-3,
7073.000,-3.30119539E-4,
7074.000,6.68679189E-4,
7075.000,-5.33371756E-4,
7076.000,1.68717536E-3,
7077.000,1.26620266E-3,
7078.000,4.20096658E-5,
7079.000,1.22824882E-3,
7080.00,3.00769316E-4,
7081.000,-1.18862416E-4,
