Labels,MOF 3 O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

5631.000,3.02368135E-4,
5632.000,-2.72510573E-4,
5633.000,-9.09328868E-4,
5634.000,9.80659970E-4,
5635.000,-5.15152176E-4,
5636.000,-7.43744313E-5,
5637.000,5.70264005E-4,
5638.000,1.53604968E-4,
5639.000,-4.98629932E-4,
5640.00,-9.27439018E-4,
5641.000,-1.11198716E-3,
5642.000,-6.75149728E-4,
5643.000,5.66951348E-4,
5644.000,-4.85474593E-4,
5645.000,-1.73273310E-3,
5646.000,-2.79091502E-4,
5647.000,-1.10871880E-3,
5648.000,-3.00628424E-4,
5649.000,-6.81756006E-4,
5650.00,-1.77224155E-3,
5651.000,3.51967174E-4,
5652.000,1.00216572E-3,
5653.000,-6.98239892E-4,
5654.000,-2.79091502E-4,
5655.000,-4.80501913E-4,
5656.000,5.48779557E-4,
5657.000,-2.69235810E-4,
5658.000,-9.24106280E-4,
5659.000,-6.93301088E-4,
5660.00,-1.98274665E-3,
5661.000,-2.19151960E-3,
5662.000,-2.37067440E-3,
5663.000,-1.15815131E-3,
5664.000,1.65172562E-4,
5665.000,-2.82058632E-3,
5666.000,-7.10666645E-5,
5667.000,-9.04361019E-4,
5668.000,-5.06875396E-4,
5669.000,-9.09266004E-4,
5670.00,1.84571126E-3,
5671.000,2.26238230E-3,
5672.000,5.57013554E-4,
5673.000,1.43449742E-3,
5674.000,-1.13671971E-3,
5675.000,9.95565439E-4,
5676.000,-5.05207456E-4,
5677.000,1.25226087E-3,
5678.000,-7.19693082E-4,
5679.000,3.86655185E-4,
5680.00,-4.75560635E-4,
5681.000,1.61854993E-3,
5682.000,-1.14661863E-3,
5683.000,-1.08895043E-3,
5684.000,-1.34756428E-3,
5685.000,-1.34759571E-3,
5686.000,-1.30311667E-3,
5687.000,-1.34099950E-3,
5688.000,1.84998920E-4,
5689.000,-6.78452896E-4,
5690.00,-8.26279647E-5,
5691.000,-4.34297195E-4,
5692.000,-7.21297343E-4,
5693.000,-2.62623216E-4,
5694.000,-1.78705249E-3,
5695.000,1.32172645E-4,
5696.000,9.64081322E-4,
5697.000,-9.30708833E-4,
5698.000,4.03211801E-4,
5699.000,-1.31627871E-3,
5700.00,-4.82138479E-4,
5701.000,-4.98629932E-4,
5702.000,-4.82138479E-4,
5703.000,-9.27407586E-4,
5704.000,-6.93269598E-4,
5705.000,-6.88330736E-4,
5706.000,-4.64009790E-4,
5707.000,-2.97290913E-4,
5708.000,3.71770555E-4,
5709.000,8.00223555E-4,
5710.00,-1.32450869E-3,
5711.000,-9.27407586E-4,
5712.000,-2.47760297E-4,
5713.000,-6.56997610E-4,
5714.000,-7.47719139E-4,
5715.000,-1.30145182E-3,
5716.000,-1.99099537E-3,
5717.000,-4.75560635E-4,
5718.000,1.15594834E-4,
5719.000,-1.35742698E-3,
5720.00,-6.85059116E-4,
5721.000,-1.10702170E-3,
5722.000,-1.81008352E-3,
5723.000,-1.33603660E-3,
5724.000,-7.76506640E-5,
5725.000,-3.97204494E-5,
5726.000,-2.16687843E-3,
5727.000,-9.22471343E-4,
5728.000,-1.74917711E-3,
5729.000,-2.59316905E-4,
5730.00,-6.94905408E-4,
5731.000,-2.92347540E-4,
5732.000,-7.60440525E-5,
5733.000,-2.47760297E-4,
5734.000,1.37323770E-3,
5735.000,-2.89041433E-4,
5736.000,5.98343671E-4,
5737.000,-1.35249563E-3,
5738.000,-1.72451080E-3,
5739.000,-7.03210069E-4,
5740.00,-6.93269598E-4,
5741.000,-6.85027684E-4,
5742.000,7.70457962E-4,
5743.000,-1.09061622E-3,
5744.000,-7.41145283E-4,
5745.000,-1.33110513E-3,
5746.000,-1.11858686E-3,
5747.000,-3.44217871E-3,
5748.000,-1.74095517E-3,
5749.000,1.73430803E-4,
5750.00,7.48932071E-4,
5751.000,-8.86218506E-4,
5752.000,-2.74210906E-4,
5753.000,-1.12188666E-3,
5754.000,3.65211366E-4,
5755.000,-1.97289814E-3,
5756.000,-1.57146086E-3,
5757.000,-1.10705313E-3,
5758.000,3.53606913E-4,
5759.000,-9.32343712E-4,
5760.00,2.07144022E-3,
5761.000,9.50881978E-4,
5762.000,-1.52706762E-3,
5763.000,-1.53689482E-3,
5764.000,-6.80120196E-4,
5765.000,9.87260020E-4,
5766.000,-1.14661863E-3,
5767.000,5.75185695E-4,
5768.000,-2.97259423E-4,
5769.000,8.25035037E-4,
5770.00,-5.51467529E-4,
5771.000,-7.39478215E-4,
5772.000,-5.08511905E-4,
5773.000,-2.69204320E-4,
5774.000,-1.72287889E-3,
5775.000,-4.95325367E-4,
5776.000,-1.54019136E-3,
5777.000,-9.22471343E-4,
5778.000,-8.92790151E-4,
5779.000,-1.95316924E-3,
5780.00,-1.33440329E-3,
5781.000,-6.28129055E-5,
5782.000,-8.97758116E-4,
5783.000,1.30502231E-4,
5784.000,3.65211366E-4,
5785.000,-4.98629932E-4,
5786.000,-6.94285263E-5,
5787.000,-4.79431437E-5,
5788.000,-7.06481573E-4,
5789.000,9.69039043E-4,
5790.00,1.78442569E-4,
5791.000,3.51935654E-4,
5792.000,-2.18659756E-3,
5793.000,-1.35909172E-3,
5794.000,-8.84551962E-4,
5795.000,-1.35912315E-3,
5796.000,-1.12355221E-3,
5797.000,-2.80791835E-4,
5798.000,-1.14658719E-3,
5799.000,7.95236207E-4,
5800.00,-7.08148757E-4,
5801.000,-6.93269598E-4,
5802.000,-7.93517756E-5,
5803.000,-1.95483165E-3,
5804.000,-6.44510728E-5,
5805.000,-2.58092093E-3,
5806.000,-1.98607123E-3,
5807.000,-1.12685200E-3,
5808.000,-7.26298720E-4,
5809.000,3.30462004E-4,
5810.00,-8.48295924E-4,
5811.000,-1.16471876E-3,
5812.000,-8.26279647E-5,
5813.000,-1.10871880E-3,
5814.000,-6.99875643E-4,
5815.000,3.51935654E-4,
5816.000,-1.77221023E-3,
5817.000,-8.91155098E-4,
5818.000,-2.15540384E-3,
5819.000,5.52029000E-4,
5820.00,-4.95356857E-4,
5821.000,-6.94285263E-5,
5822.000,3.28822352E-4,
5823.000,1.24894304E-3,
5824.000,1.50295498E-4,
5825.000,-8.75737169E-5,
5826.000,5.68591873E-4,
5827.000,-8.09898702E-5,
5828.000,5.81811124E-4,
5829.000,-9.27407586E-4,
5830.00,-1.09058479E-3,
5831.000,1.43708152E-4,
5832.000,9.90575878E-4,
5833.000,-9.25194108E-5,
5834.000,-1.75250345E-3,
5835.000,-1.12364614E-4,
5836.000,-4.59036848E-4,
5837.000,-1.53362949E-3,
5838.000,-8.78011633E-4,
5839.000,-7.76506640E-5,
5840.00,-2.67566909E-4,
5841.000,-6.60300895E-4,
5842.000,7.86997669E-4,
5843.000,-1.33770145E-3,
5844.000,3.81735648E-4,
5845.000,-1.96634280E-3,
5846.000,-1.30804861E-3,
5847.000,-9.17535101E-4,
5848.000,-1.94658211E-3,
5849.000,-1.13178592E-3,
5850.00,-2.59316905E-4,
5851.000,7.83651776E-4,
5852.000,1.37057854E-4,
5853.000,-1.95316924E-3,
5854.000,-1.34596240E-3,
5855.000,-8.99424602E-4,
5856.000,-9.91660781E-5,
5857.000,-2.16358644E-3,
5858.000,9.75670468E-4,
5859.000,-1.96468038E-3,
5860.00,-1.53196556E-3,
5861.000,-1.30145182E-3,
5862.000,-5.21729467E-4,
5863.000,-9.32375144E-4,
5864.000,-1.32450869E-3,
5865.000,-2.93984835E-4,
5866.000,-9.10963863E-4,
5867.000,1.08976499E-4,
5868.000,-4.92052292E-4,
5869.000,-2.80823326E-4,
5870.00,1.19260664E-3,
5871.000,-5.95050587E-5,
5872.000,-1.55171368E-3,
5873.000,-6.80088706E-4,
5874.000,1.46986044E-4,
5875.000,-6.55361684E-4,
5876.000,-1.10211899E-3,
5877.000,-6.27814079E-5,
5878.000,5.73545112E-4,
5879.000,3.05678754E-4,
5880.00,-2.77957623E-3,
5881.000,3.86686734E-4,
5882.000,-2.93984835E-4,
5883.000,-7.19693082E-4,
5884.000,-2.57647975E-4,
5885.000,-5.29207900E-5,
5886.000,1.78442569E-4,
5887.000,-8.97758116E-4,
5888.000,-7.06481573E-4,
5889.000,-2.89041433E-4,
5890.00,3.56917939E-4,
5891.000,-7.27902923E-4,
5892.000,-4.78833826E-4,
5893.000,-4.95325367E-4,
5894.000,-1.52377086E-3,
5895.000,-2.77454150E-4,
5896.000,-6.81756006E-4,
5897.000,-3.10514908E-4,
5898.000,3.56917939E-4,
5899.000,-2.72542064E-4,
5900.00,-1.08561898E-3,
5901.000,-1.33273844E-3,
5902.000,1.38759817E-4,
5903.000,-2.85735325E-4,
5904.000,5.85123897E-4,
5905.000,-1.33767002E-3,
5906.000,1.19595567E-3,
5907.000,-1.30965060E-3,
5908.000,-1.38544326E-3,
5909.000,1.42789062E-3,
5910.00,3.86623666E-4,
5911.000,-1.13012036E-3,
5912.000,-9.65354615E-4,
5913.000,-1.10708456E-3,
5914.000,-2.90647266E-4,
5915.000,-1.10375322E-3,
5916.000,1.40398755E-4,
5917.000,-7.26267288E-4,
5918.000,1.73399283E-4,
5919.000,-1.14988675E-3,
5920.00,-1.93177676E-3,
5921.000,-9.41574617E-5,
5922.000,-1.54844858E-3,
5923.000,-2.82397668E-4,
5924.000,-1.51874730E-3,
5925.000,-7.32872810E-4,
5926.000,5.58685628E-4,
5927.000,1.55275469E-4,
5928.000,1.21914677E-3,
5929.000,1.42624683E-3,
5930.00,3.58557678E-4,
5931.000,9.83944163E-4,
5932.000,-8.92432872E-5,
5933.000,-2.79122993E-4,
5934.000,7.77054811E-4,
5935.000,-4.95325367E-4,
5936.000,1.46986044E-4,
5937.000,2.07973481E-3,
5938.000,-2.40843277E-3,
5939.000,7.82041985E-4,
5940.00,3.12268559E-4,
5941.000,-7.04845821E-4,
5942.000,-6.50422415E-4,
5943.000,-8.76313657E-4,
5944.000,9.74028429E-4,
5945.000,-2.79154483E-4,
5946.000,1.63512188E-3,
5947.000,5.57013554E-4,
5948.000,-1.33107370E-3,
5949.000,-6.99907076E-4,
5950.00,3.58557678E-4,
5951.000,1.75069872E-4,
5952.000,-1.14988675E-3,
5953.000,-1.95975602E-3,
5954.000,1.40398755E-4,
5955.000,5.58654079E-4,
5956.000,-5.16788627E-4,
5957.000,-9.17535101E-4,
5958.000,-1.73605955E-3,
5959.000,-6.61522354E-5,
5960.00,-6.11432333E-5,
5961.000,1.43456075E-3,
5962.000,5.45403978E-4,
5963.000,-2.51098216E-4,
5964.000,-7.01511395E-4,
5965.000,-3.63809195E-5,
5966.000,-9.47214663E-4,
5967.000,5.73576661E-4,
5968.000,-2.18004547E-3,
5969.000,-6.77903881E-5,
5970.00,-2.59570428E-3,
5971.000,3.78392899E-4,
5972.000,1.25554056E-4,
5973.000,-2.38546473E-3,
5974.000,-1.48916955E-3,
5975.000,-5.11816295E-4,
5976.000,-1.54348800E-3,
5977.000,1.48090639E-3,
5978.000,-1.54182396E-3,
5979.000,1.17273419E-3,
5980.00,1.20259053E-3,
5981.000,-2.85735325E-4,
5982.000,-4.47485567E-4,
5983.000,-7.03210069E-4,
5984.000,-6.93301088E-4,
5985.000,1.66162581E-3,
5986.000,-3.07177455E-4,
5987.000,1.27192936E-4,
5988.000,1.20916241E-3,
5989.000,1.20751944E-3,
5990.00,9.90575878E-4,
5991.000,-5.13484236E-4,
5992.000,-3.80191850E-5,
5993.000,1.22213271E-4,
5994.000,1.27192936E-4,
5995.000,-1.32614211E-3,
5996.000,-3.45365051E-3,
5997.000,-4.63946839E-4,
5998.000,-6.11747382E-5,
5999.000,-8.42975569E-5,
6000.00,-4.83775075E-4,
6001.000,9.97176045E-4,
6002.000,1.40398755E-4,
6003.000,-1.54512061E-3,
6004.000,-1.10868737E-3,
6005.000,-4.93657368E-4,
6006.000,5.42091497E-4,
6007.000,1.50295498E-4,
6008.000,-5.12510815E-5,
6009.000,6.00047410E-4,
6010.00,9.49176843E-4,
6011.000,-2.72510573E-4,
6012.000,5.91749500E-4,
6013.000,-5.10211335E-4,
6014.000,2.02993816E-3,
6015.000,-4.93657368E-4,
6016.000,-1.10705313E-3,
6017.000,-1.09388481E-3,
6018.000,-1.99921243E-3,
6019.000,-1.32780685E-3,
6020.00,-1.95313781E-3,
6021.000,-1.77060987E-3,
6022.000,-2.92316050E-4,
6023.000,5.68623422E-4,
6024.000,-7.19693082E-4,
6025.000,-1.56157173E-3,
6026.000,-9.05996014E-4,
6027.000,9.82302008E-4,
6028.000,-4.96961933E-4,
6029.000,3.80032725E-4,
6030.00,-1.32124184E-3,
6031.000,-1.34423480E-3,
6032.000,-1.56489958E-3,
6033.000,-6.85027684E-4,
6034.000,-9.05996014E-4,
6035.000,5.43795060E-4,
6036.000,-9.12598800E-4,
6037.000,1.41628936E-3,
6038.000,-3.05540219E-4,
6039.000,-4.87079698E-4,
6040.00,1.63533536E-4,
6041.000,1.42953440E-3,
6042.000,1.19263818E-3,
6043.000,1.44448702E-3,
6044.000,-1.53193413E-3,
6045.000,-1.13181735E-3,
6046.000,-9.38977522E-4,
6047.000,-2.79122993E-4,
6048.000,-1.31957699E-3,
6049.000,-9.10963863E-4,
6050.00,-4.77165770E-4,
6051.000,5.86764538E-4,
6052.000,-6.91633846E-4,
6053.000,-2.39038444E-3,
6054.000,1.21582916E-3,
6055.000,-6.86694926E-4,
6056.000,-1.97948469E-3,
6057.000,-3.20432649E-4,
6058.000,-1.33440329E-3,
6059.000,9.83975711E-4,
6060.00,-1.72614271E-3,
6061.000,-5.08511905E-4,
6062.000,-5.12510815E-5,
6063.000,-9.22471343E-4,
6064.000,9.98849864E-4,
6065.000,1.57873530E-3,
6066.000,-2.47760297E-4,
6067.000,1.50327018E-4,
6068.000,-4.96993423E-4,
6069.000,-4.73892549E-4,
6070.00,-2.39038444E-3,
6071.000,-2.65929528E-4,
6072.000,-1.98277808E-3,
6073.000,-1.90004197E-4,
6074.000,-1.77057844E-3,
6075.000,-6.70210633E-4,
6076.000,-2.51066725E-4,
6077.000,1.04028564E-4,
6078.000,-2.18004547E-3,
6079.000,1.45378610E-4,
6080.00,-6.58696459E-4,
6081.000,7.95267755E-4,
6082.000,-5.31642349E-4,
6083.000,1.18767796E-3,
6084.000,5.75185695E-4,
6085.000,-4.29969441E-5,
6086.000,-9.17535101E-4,
6087.000,1.61690544E-3,
6088.000,-7.14723079E-4,
6089.000,1.43285363E-3,
6090.00,1.20091601E-3,
6091.000,1.15617982E-3,
6092.000,-6.85090607E-4,
6093.000,-6.85059116E-4,
6094.000,1.21914677E-3,
6095.000,-3.03902954E-4,
6096.000,1.81255175E-3,
6097.000,5.90077310E-4,
6098.000,-6.88330736E-4,
6099.000,-6.98239892E-4,
6100.00,-2.59316905E-4,
6101.000,-9.15868732E-4,
6102.000,-4.68951184E-4,
6103.000,-2.79269367E-3,
6104.000,-1.97785371E-3,
6105.000,-9.91660781E-5,
6106.000,-3.81728122E-3,
6107.000,3.66819615E-4,
6108.000,9.90575878E-4,
6109.000,-4.37602197E-4,
6110.00,3.38723388E-4,
6111.000,3.55246651E-4,
6112.000,-7.37811148E-4,
6113.000,-1.32617354E-3,
6114.000,-9.22471343E-4,
6115.000,3.58557678E-4,
6116.000,3.37083708E-4,
6117.000,5.61935129E-4,
6118.000,5.80170541E-4,
6119.000,-7.60440525E-5,
6120.00,-2.67535419E-4,
6121.000,7.63798074E-4,
6122.000,-1.71465648E-3,
6123.000,7.65470904E-4,
6124.000,5.25561161E-4,
6125.000,1.07171165E-3,
6126.000,-2.56010535E-4,
6127.000,5.63638750E-4,
6128.000,-2.97259423E-4,
6129.000,1.33811554E-4,
6130.00,-9.08813527E-5,
6131.000,3.40363069E-4,
6132.000,-1.10541889E-3,
6133.000,1.35418944E-4,
6134.000,-4.92020859E-4,
6135.000,-6.86694926E-4,
6136.000,-1.95643120E-3,
6137.000,-5.01902949E-4,
6138.000,3.56917939E-4,
6139.000,-7.18025956E-4,
6140.00,-2.47760297E-4,
6141.000,3.45376757E-4,
6142.000,7.82010437E-4,
6143.000,1.39975722E-3,
6144.000,1.00715552E-3,
6145.000,-1.15672054E-4,
6146.000,-1.55171368E-3,
6147.000,1.22243271E-3,
6148.000,-6.96572650E-4,
6149.000,-1.54512061E-3,
6150.00,-7.27934414E-4,
6151.000,-4.90384293E-4,
6152.000,-6.76785596E-4,
6153.000,-2.35917373E-3,
6154.000,-1.58134988E-3,
6155.000,-6.94905408E-4,
6156.000,-1.13175448E-3,
6157.000,1.20919396E-3,
6158.000,-5.21729467E-4,
6159.000,-2.15045013E-3,
6160.00,-4.73892549E-4,
6161.000,-2.75816798E-4,
6162.000,-8.26279647E-5,
6163.000,5.63670299E-4,
6164.000,-5.06843906E-4,
6165.000,9.74028429E-4,
6166.000,-4.68919723E-4,
6167.000,3.35412507E-4,
6168.000,1.66811587E-4,
6169.000,3.80064273E-4,
6170.00,-2.18333723E-3,
6171.000,-1.33600528E-3,
6172.000,-6.85059116E-4,
6173.000,-2.58424086E-3,
6174.000,8.33337428E-4,
6175.000,7.60547060E-4,
6176.000,-4.57400165E-4,
6177.000,-1.18979478E-4,
6178.000,-3.00596934E-4,
6179.000,-6.65208616E-4,
6180.00,-4.82107018E-4,
6181.000,-1.77224155E-3,
6182.000,-2.80912896E-3,
6183.000,-2.32896869E-4,
6184.000,3.43705527E-4,
6185.000,-6.77903881E-5,
6186.000,-1.95480022E-3,
6187.000,-9.32375144E-4,
6188.000,-9.14233795E-4,
6189.000,-3.25344212E-4,
6190.00,1.01707201E-3,
6191.000,-4.83775075E-4,
6192.000,9.69070592E-4,
6193.000,1.66165747E-3,
6194.000,7.78727757E-4,
6195.000,5.75185695E-4,
6196.000,-8.59041393E-5,
6197.000,-1.74591341E-3,
6198.000,-2.98959669E-4,
6199.000,-1.10378466E-3,
6200.00,1.47017563E-4,
6201.000,-6.94905408E-4,
6202.000,-2.79154483E-4,
6203.000,9.60797246E-4,
6204.000,-2.42816372E-4,
6205.000,-1.14328752E-3,
6206.000,-2.21339564E-4,
6207.000,1.48656531E-4,
6208.000,7.65470904E-4,
6209.000,-4.92020859E-4,
6210.00,1.40472001E-3,
6211.000,-9.25824061E-5,
6212.000,-4.79746486E-5,
6213.000,3.20529623E-4,
6214.000,-1.53852743E-3,
6215.000,1.45347090E-4,
6216.000,-5.03570947E-4,
6217.000,3.58557678E-4,
6218.000,-1.07411575E-3,
6219.000,3.63074614E-5,
6220.00,1.38759817E-4,
6221.000,1.18268607E-3,
6222.000,5.83451765E-4,
6223.000,-9.20836465E-4,
6224.000,-9.25509084E-5,
6225.000,1.20255898E-3,
6226.000,-8.96123121E-4,
6227.000,1.20542900E-4,
6228.000,9.93923284E-4,
6229.000,1.42789062E-3,
6230.00,-5.00297931E-4,
6231.000,5.47075993E-4,
6232.000,1.43708152E-4,
6233.000,7.90280406E-4,
6234.000,1.82916282E-3,
6235.000,-9.24137712E-4,
6236.000,-2.97963015E-5,
6237.000,7.60483963E-4,
6238.000,1.00383954E-3,
6239.000,1.39476301E-3,
6240.00,-1.74261839E-3,
6241.000,9.85617866E-4,
6242.000,1.58584982E-4,
6243.000,-7.76821616E-5,
6244.000,-2.29621801E-4,
6245.000,-1.34919770E-3,
6246.000,1.00383954E-3,
6247.000,-2.75816798E-4,
6248.000,-6.96604082E-4,
6249.000,2.05317372E-3,
6250.00,5.60294604E-4,
6251.000,1.38812512E-3,
6252.000,2.26567639E-3,
6253.000,1.41467724E-3,
6254.000,-4.83775075E-4,
6255.000,-1.55830663E-3,
6256.000,-1.53030152E-3,
6257.000,-5.06875396E-4,
6258.000,-9.32375144E-4,
6259.000,-1.54838571E-3,
6260.00,-3.97204494E-5,
6261.000,-1.55171368E-3,
6262.000,-1.55337760E-3,
6263.000,5.55373030E-4,
6264.000,7.98550551E-4,
6265.000,1.20755099E-3,
6266.000,5.45435527E-4,
6267.000,1.44613080E-3,
6268.000,-6.86663494E-4,
6269.000,5.71904588E-4,
6270.00,-2.59316905E-4,
6271.000,1.43676632E-4,
6272.000,-9.27439018E-4,
6273.000,-9.05996014E-4,
6274.000,-1.95639976E-3,
6275.000,-1.12352078E-3,
6276.000,-1.54351944E-3,
6277.000,-1.76069385E-3,
6278.000,-4.65614954E-4,
6279.000,1.41135813E-3,
6280.00,-9.07662441E-4,
6281.000,-6.94285263E-5,
6282.000,5.63638750E-4,
6283.000,8.05210962E-4,
6284.000,-2.64292117E-4,
6285.000,-1.53193413E-3,
6286.000,5.99984312E-4,
6287.000,1.42037679E-4,
6288.000,-5.15152176E-4,
6289.000,-3.08814691E-4,
6290.00,-5.62286914E-5,
6291.000,7.78696151E-4,
6292.000,-1.12518645E-3,
6293.000,1.61854993E-3,
6294.000,8.15091305E-4,
6295.000,7.62125244E-4,
6296.000,-4.92020859E-4,
6297.000,-1.13671971E-3,
6298.000,-1.74917711E-3,
6299.000,-1.96631136E-3,
6300.00,9.92218032E-4,
6301.000,3.28790833E-4,
6302.000,-2.15045013E-3,
6303.000,-1.51877862E-3,
6304.000,3.58557678E-4,
6305.000,-8.94488068E-4,
6306.000,-5.45589937E-5,
6307.000,-3.05508729E-4,
6308.000,1.88308666E-4,
6309.000,-1.73436501E-3,
6310.00,-1.56816456E-3,
6311.000,-7.09784508E-4,
6312.000,-1.12188666E-3,
6313.000,-1.34263292E-3,
6314.000,1.55243950E-4,
6315.000,1.38759817E-4,
6316.000,1.22181766E-4,
6317.000,-1.33437186E-3,
6318.000,-1.72454224E-3,
6319.000,9.74059978E-4,
6320.00,-1.32450869E-3,
6321.000,-2.70873192E-4,
6322.000,-2.01890804E-3,
6323.000,-4.90415783E-4,
6324.000,8.36620515E-4,
6325.000,-9.63656988E-4,
6326.000,3.58557678E-4,
6327.000,1.41796470E-3,
6328.000,-5.33278799E-4,
6329.000,-7.03178637E-4,
6330.00,1.94896682E-4,
6331.000,2.25573126E-3,
6332.000,-6.99875643E-4,
6333.000,-9.20836465E-4,
6334.000,-2.36080331E-3,
6335.000,1.47017563E-4,
6336.000,-2.67566909E-4,
6337.000,7.65470904E-4,
6338.000,-2.59316905E-4,
6339.000,-2.22977134E-4,
6340.00,-1.02410624E-4,
6341.000,-1.57142954E-3,
6342.000,-1.73929194E-3,
6343.000,-4.75529145E-4,
6344.000,-1.96797377E-3,
6345.000,-9.02726024E-4,
6346.000,-1.93670148E-3,
6347.000,-2.99291057E-3,
6348.000,-5.49768272E-4,
6349.000,-4.65646444E-4,
6350.00,-1.52044278E-3,
6351.000,-9.14233795E-4,
6352.000,-1.30311667E-3,
6353.000,-5.08543337E-4,
6354.000,-2.59316905E-4,
6355.000,9.65754909E-4,
6356.000,-8.09898702E-5,
6357.000,-4.78833826E-4,
6358.000,5.63638750E-4,
6359.000,-1.73935469E-3,
6360.00,-1.57642108E-3,
6361.000,-6.86663494E-4,
6362.000,-8.92432872E-5,
6363.000,-1.31298043E-3,
6364.000,-9.24106280E-4,
6365.000,7.43945246E-4,
6366.000,-4.92083782E-4,
6367.000,2.28892453E-3,
6368.000,1.81258342E-3,
6369.000,3.73441901E-4,
6370.00,2.26325152E-4,
6371.000,1.17933715E-3,
6372.000,3.22200765E-4,
6373.000,1.24562520E-3,
6374.000,-7.16390263E-4,
6375.000,-9.12598800E-4,
6376.000,1.40398755E-4,
6377.000,-8.81281856E-4,
6378.000,-9.17535101E-4,
6379.000,-1.97452912E-3,
6380.00,3.70130729E-4,
6381.000,-5.39918721E-4,
6382.000,-2.62623216E-4,
6383.000,-4.98629932E-4,
6384.000,-7.01542886E-4,
6385.000,2.04988150E-3,
6386.000,-1.29318994E-3,
6387.000,1.58869661E-3,
6388.000,3.81735648E-4,
6389.000,-4.93657368E-4,
6390.00,-7.18025956E-4,
6391.000,3.75113246E-4,
6392.000,-1.75906206E-3,
6393.000,-6.94285263E-5,
6394.000,-7.76821616E-5,
6395.000,-9.07662441E-4,
6396.000,5.83451765E-4,
6397.000,2.23910389E-3,
6398.000,-9.37342644E-4,
6399.000,1.48625011E-4,
6400.00,-2.79122993E-4,
6401.000,1.17444026E-3,
6402.000,1.47597445E-3,
6403.000,-9.58752644E-4,
6404.000,1.03693735E-3,
6405.000,-2.87372648E-4,
6406.000,3.63508530E-4,
6407.000,1.61687378E-3,
6408.000,2.03990960E-3,
6409.000,5.61966677E-4,
6410.00,-5.78668769E-5,
6411.000,3.61868762E-4,
6412.000,-9.20804974E-4,
6413.000,7.67112244E-4,
6414.000,-4.85443132E-4,
6415.000,-9.09266004E-4,
6416.000,-9.14265227E-4,
6417.000,7.98550551E-4,
6418.000,-2.57597212E-3,
6419.000,-5.03602379E-4,
6420.00,-1.32617354E-3,
6421.000,1.38696778E-4,
6422.000,-6.44825777E-5,
6423.000,-2.65929528E-4,
6424.000,-2.77454150E-4,
6425.000,5.63638750E-4,
6426.000,5.55341481E-4,
6427.000,-1.02473627E-4,
6428.000,-8.59356369E-5,
6429.000,5.71873039E-4,
6430.00,-1.11692119E-3,
6431.000,9.72354726E-4,
6432.000,-9.20836465E-4,
6433.000,1.19428115E-3,
6434.000,-1.55334617E-3,
6435.000,3.75081698E-4,
6436.000,1.23883656E-4,
6437.000,-9.29073896E-4,
6438.000,-1.73766003E-3,
6439.000,-6.28129055E-5,
6440.00,8.16732820E-4,
6441.000,-2.18004547E-3,
6442.000,-1.14002585E-4,
6443.000,1.65141042E-4,
6444.000,1.00709230E-3,
6445.000,-7.01511395E-4,
6446.000,-2.90678756E-4,
6447.000,-2.77485640E-4,
6448.000,-1.34429766E-3,
6449.000,-1.13015168E-3,
6450.00,1.01211376E-3,
6451.000,1.22410734E-3,
6452.000,1.14957721E-3,
6453.000,-2.82429159E-4,
6454.000,-8.96123121E-4,
6455.000,1.80097192E-3,
6456.000,-7.08180189E-4,
6457.000,-4.93657368E-4,
6458.000,-9.12567368E-4,
6459.000,3.71802074E-4,
6460.00,-1.35745842E-3,
6461.000,-1.34426623E-3,
6462.000,1.00882933E-3,
6463.000,3.58557678E-4,
6464.000,-2.98959669E-4,
6465.000,-7.01511395E-4,
6466.000,-2.37064296E-3,
6467.000,1.58584982E-4,
6468.000,-1.32944027E-3,
6469.000,1.39805034E-3,
6470.00,-1.10708456E-3,
6471.000,-8.79615312E-4,
6472.000,-5.18425135E-4,
6473.000,-2.16853991E-3,
6474.000,1.44281145E-3,
6475.000,1.43676632E-4,
6476.000,-4.88747726E-4,
6477.000,-2.97290913E-4,
6478.000,-4.13271955E-5,
6479.000,-4.47485567E-4,
6480.00,-2.40846421E-3,
6481.000,-1.96138700E-3,
6482.000,-2.59730150E-3,
6483.000,-2.17675371E-3,
6484.000,-1.14331895E-3,
6485.000,1.85071072E-3,
6486.000,-3.07177455E-4,
6487.000,-6.99875643E-4,
6488.000,-4.54063847E-4,
6489.000,1.18767796E-3,
6490.00,-2.98928178E-4,
6491.000,-8.84583453E-4,
6492.000,7.85324723E-4,
6493.000,5.68591873E-4,
6494.000,-7.43744313E-5,
6495.000,-1.34589954E-3,
6496.000,3.37083708E-4,
6497.000,1.19099533E-3,
6498.000,-8.75737169E-5,
6499.000,1.01047149E-3,
6500.00,1.21747213E-3,
6501.000,1.39640667E-3,
6502.000,-6.61207305E-5,
6503.000,1.43708152E-4,
